Entity,Code,Day,people_vaccinated
Illinois,,2021-02-16,1498639
Illinois,,2021-02-17,1531557
Illinois,,2021-02-18,1557154
Illinois,,2021-02-19,1647720
Illinois,,2021-02-20,1697843
Illinois,,2021-02-21,1742360
Illinois,,2021-02-22,1766364
Illinois,,2021-02-23,1802372
Illinois,,2021-02-24,1826927
Illinois,,2021-02-25,1855962
Illinois,,2021-02-26,1923246
Illinois,,2021-02-27,1964466
Illinois,,2021-02-28,2004662
Illinois,,2021-03-01,2045444
Illinois,,2021-03-02,2076864
Illinois,,2021-03-03,2110030
Illinois,,2021-03-04,2153991
Illinois,,2021-03-05,2204820
Illinois,,2021-03-06,2275017
Illinois,,2021-03-07,2346663
Illinois,,2021-03-08,2398497
Illinois,,2021-03-09,2414809
Illinois,,2021-03-10,2452227
Illinois,,2021-03-11,2512334
Illinois,,2021-03-12,2603710
Illinois,,2021-03-13,2754782
Illinois,,2021-03-14,2755219
Illinois,,2021-03-15,2812496
Illinois,,2021-03-16,2856270
Illinois,,2021-03-17,2909272
Illinois,,2021-03-18,2983268
Illinois,,2021-03-19,3044878
Illinois,,2021-03-20,3147727
Illinois,,2021-03-21,3241285
Illinois,,2021-03-22,3307733
Illinois,,2021-03-23,3340960
Illinois,,2021-03-24,3399403
Illinois,,2021-03-25,3481498
Illinois,,2021-03-26,3576707
Illinois,,2021-03-27,3671282
Illinois,,2021-03-28,3763201
Illinois,,2021-03-29,3832086
Illinois,,2021-03-30,3865951
Illinois,,2021-03-31,3930026
Illinois,,2021-04-01,4024047
Illinois,,2021-04-02,4108995
Illinois,,2021-04-03,4207838
Illinois,,2021-04-04,4303924
Illinois,,2021-04-05,4370004
Illinois,,2021-04-06,4385209
Illinois,,2021-04-07,4441728
Illinois,,2021-04-08,4529802
Illinois,,2021-04-09,4632713
Illinois,,2021-04-10,4732641
Illinois,,2021-04-11,4826744
Illinois,,2021-04-12,4910956
Illinois,,2021-04-13,4951552
Illinois,,2021-04-14,4964094
Illinois,,2021-04-15,5041287
Illinois,,2021-04-16,5114175
Illinois,,2021-04-17,5203597
Illinois,,2021-04-18,5284445
Illinois,,2021-04-19,5345138
Illinois,,2021-04-20,5378495
Illinois,,2021-04-21,5414331
Illinois,,2021-04-22,5486321
Illinois,,2021-04-23,5551826
Illinois,,2021-04-24,5618182
Illinois,,2021-04-25,5679905
Illinois,,2021-04-26,5716080
Illinois,,2021-04-27,5747399
Illinois,,2021-04-28,5788236
Illinois,,2021-04-29,5836316
Illinois,,2021-04-30,5883255
Illinois,,2021-05-01,5939733
Illinois,,2021-05-02,5980404
Illinois,,2021-05-03,6002941
Illinois,,2021-05-04,6012435
Illinois,,2021-05-05,6031482
Illinois,,2021-05-06,6073821
Illinois,,2021-05-07,6112154
Illinois,,2021-05-08,6144296
Illinois,,2021-05-09,6184414
Illinois,,2021-05-10,6220006
Illinois,,2021-05-11,6251125
Illinois,,2021-05-12,6276591
Illinois,,2021-05-13,6303613
Illinois,,2021-05-14,6330161
Illinois,,2021-05-15,6365032
Illinois,,2021-05-16,6423171
Illinois,,2021-05-17,6460412
Illinois,,2021-05-18,6479402
Illinois,,2021-05-19,6498878
Illinois,,2021-05-20,6551298
Illinois,,2021-05-21,6603486
Indian Health Svc,,2021-01-12,16105
Indian Health Svc,,2021-01-13,17240
Indian Health Svc,,2021-01-14,69313
Indian Health Svc,,2021-01-15,77309
Indian Health Svc,,2021-01-19,90329
Indian Health Svc,,2021-01-20,93635
Indian Health Svc,,2021-01-21,99004
Indian Health Svc,,2021-01-22,103912
Indian Health Svc,,2021-01-23,120761
Indian Health Svc,,2021-01-24,128843
Indian Health Svc,,2021-01-25,130085
Indian Health Svc,,2021-01-26,131481
Indian Health Svc,,2021-01-27,135456
Indian Health Svc,,2021-01-28,144908
Indian Health Svc,,2021-01-29,152563
Indian Health Svc,,2021-01-30,155066
Indian Health Svc,,2021-01-31,165493
Indian Health Svc,,2021-02-01,166090
Indian Health Svc,,2021-02-02,168022
Indian Health Svc,,2021-02-03,174664
Indian Health Svc,,2021-02-04,182111
Indian Health Svc,,2021-02-05,185622
Indian Health Svc,,2021-02-06,204056
Indian Health Svc,,2021-02-07,208409
Indian Health Svc,,2021-02-08,214822
Indian Health Svc,,2021-02-09,219484
Indian Health Svc,,2021-02-10,224869
Indian Health Svc,,2021-02-11,236970
Indian Health Svc,,2021-02-12,251445
Indian Health Svc,,2021-02-13,261997
Indian Health Svc,,2021-02-14,273379
Indian Health Svc,,2021-02-16,278647
Indian Health Svc,,2021-02-17,282359
Indian Health Svc,,2021-02-18,289605
Indian Health Svc,,2021-02-19,292789
Indian Health Svc,,2021-02-20,295515
Indian Health Svc,,2021-02-21,304986
Indian Health Svc,,2021-02-22,314387
Indian Health Svc,,2021-02-23,323323
Indian Health Svc,,2021-02-24,331324
Indian Health Svc,,2021-02-25,342938
Indian Health Svc,,2021-02-26,358249
Indian Health Svc,,2021-02-27,370073
Indian Health Svc,,2021-02-28,380562
Indian Health Svc,,2021-03-01,388629
Indian Health Svc,,2021-03-02,392515
Indian Health Svc,,2021-03-03,398016
Indian Health Svc,,2021-03-04,407135
Indian Health Svc,,2021-03-05,416618
Indian Health Svc,,2021-03-06,427332
Indian Health Svc,,2021-03-07,434800
Indian Health Svc,,2021-03-08,439930
Indian Health Svc,,2021-03-09,442180
Indian Health Svc,,2021-03-10,449268
Indian Health Svc,,2021-03-11,457232
Indian Health Svc,,2021-03-12,466856
Indian Health Svc,,2021-03-13,476051
Indian Health Svc,,2021-03-14,482152
Indian Health Svc,,2021-03-15,488026
Indian Health Svc,,2021-03-16,493682
Indian Health Svc,,2021-03-17,502449
Indian Health Svc,,2021-03-18,513330
Indian Health Svc,,2021-03-19,522791
Indian Health Svc,,2021-03-20,531426
Indian Health Svc,,2021-03-21,540519
Indian Health Svc,,2021-03-22,544676
Indian Health Svc,,2021-03-23,546943
Indian Health Svc,,2021-03-24,556361
Indian Health Svc,,2021-03-25,562008
Indian Health Svc,,2021-03-26,571858
Indian Health Svc,,2021-03-27,579239
Indian Health Svc,,2021-03-28,589212
Indian Health Svc,,2021-03-29,592001
Indian Health Svc,,2021-03-30,593604
Indian Health Svc,,2021-03-31,602532
Indian Health Svc,,2021-04-01,610100
Indian Health Svc,,2021-04-02,617453
Indian Health Svc,,2021-04-03,623518
Indian Health Svc,,2021-04-04,630465
Indian Health Svc,,2021-04-05,631144
Indian Health Svc,,2021-04-06,632251
Indian Health Svc,,2021-04-07,637302
Indian Health Svc,,2021-04-08,643727
Indian Health Svc,,2021-04-09,649010
Indian Health Svc,,2021-04-10,654163
Indian Health Svc,,2021-04-11,657255
Indian Health Svc,,2021-04-12,659239
Indian Health Svc,,2021-04-13,661456
Indian Health Svc,,2021-04-14,666415
Indian Health Svc,,2021-04-15,671522
Indian Health Svc,,2021-04-16,675604
Indian Health Svc,,2021-04-17,681710
Indian Health Svc,,2021-04-18,685097
Indian Health Svc,,2021-04-19,685709
Indian Health Svc,,2021-04-20,686822
Indian Health Svc,,2021-04-21,690624
Indian Health Svc,,2021-04-22,694042
Indian Health Svc,,2021-04-23,698116
Indian Health Svc,,2021-04-24,701810
Indian Health Svc,,2021-04-25,705344
Indian Health Svc,,2021-04-26,705988
Indian Health Svc,,2021-04-27,706941
Indian Health Svc,,2021-04-28,709662
Indian Health Svc,,2021-04-29,712421
Indian Health Svc,,2021-04-30,714613
Indian Health Svc,,2021-05-01,719096
Indian Health Svc,,2021-05-02,721326
Indian Health Svc,,2021-05-03,721476
Indian Health Svc,,2021-05-04,721957
Indian Health Svc,,2021-05-05,723186
Indian Health Svc,,2021-05-06,726227
Indian Health Svc,,2021-05-07,728110
Indian Health Svc,,2021-05-08,730118
Indian Health Svc,,2021-05-09,731658
Indian Health Svc,,2021-05-10,731823
Indian Health Svc,,2021-05-11,732234
Indian Health Svc,,2021-05-12,732929
Indian Health Svc,,2021-05-13,735157
Indian Health Svc,,2021-05-14,736725
Indian Health Svc,,2021-05-15,739095
Indian Health Svc,,2021-05-16,742033
Indian Health Svc,,2021-05-17,742999
Indian Health Svc,,2021-05-18,743441
Indian Health Svc,,2021-05-19,744006
Indian Health Svc,,2021-05-20,749182
Indian Health Svc,,2021-05-21,751673
Indiana,,2021-01-12,114781
Indiana,,2021-01-13,125763
Indiana,,2021-01-14,203889
Indiana,,2021-01-15,222599
Indiana,,2021-01-19,283779
Indiana,,2021-01-20,297720
Indiana,,2021-01-21,320266
Indiana,,2021-01-22,340055
Indiana,,2021-01-23,367944
Indiana,,2021-01-24,367944
Indiana,,2021-01-25,408181
Indiana,,2021-01-26,413982
Indiana,,2021-01-27,432791
Indiana,,2021-01-28,454380
Indiana,,2021-01-29,475928
Indiana,,2021-01-30,495746
Indiana,,2021-01-31,495746
Indiana,,2021-02-01,495746
Indiana,,2021-02-02,499215
Indiana,,2021-02-03,517147
Indiana,,2021-02-04,541269
Indiana,,2021-02-05,568118
Indiana,,2021-02-06,593266
Indiana,,2021-02-07,593266
Indiana,,2021-02-08,593266
Indiana,,2021-02-09,598731
Indiana,,2021-02-10,617918
Indiana,,2021-02-11,637068
Indiana,,2021-02-12,659495
Indiana,,2021-02-13,749756
Indiana,,2021-02-14,770193
Indiana,,2021-02-16,787050
Indiana,,2021-02-17,797872
Indiana,,2021-02-18,803800
Indiana,,2021-02-19,841694
Indiana,,2021-02-20,859278
Indiana,,2021-02-21,874152
Indiana,,2021-02-22,884605
Indiana,,2021-02-23,888217
Indiana,,2021-02-24,911754
Indiana,,2021-02-25,945948
Indiana,,2021-02-26,965809
Indiana,,2021-02-27,987547
Indiana,,2021-02-28,1004776
Indiana,,2021-03-01,1016048
Indiana,,2021-03-02,1021447
Indiana,,2021-03-03,1036064
Indiana,,2021-03-04,1053529
Indiana,,2021-03-05,1079060
Indiana,,2021-03-06,1106523
Indiana,,2021-03-07,1130035
Indiana,,2021-03-08,1152396
Indiana,,2021-03-09,1161968
Indiana,,2021-03-10,1186992
Indiana,,2021-03-11,1212721
Indiana,,2021-03-12,1239957
Indiana,,2021-03-13,1297780
Indiana,,2021-03-14,1297939
Indiana,,2021-03-15,1318159
Indiana,,2021-03-16,1323727
Indiana,,2021-03-17,1345400
Indiana,,2021-03-18,1374484
Indiana,,2021-03-19,1407346
Indiana,,2021-03-20,1440383
Indiana,,2021-03-21,1469086
Indiana,,2021-03-22,1489440
Indiana,,2021-03-23,1495417
Indiana,,2021-03-24,1522442
Indiana,,2021-03-25,1554964
Indiana,,2021-03-26,1589654
Indiana,,2021-03-27,1624867
Indiana,,2021-03-28,1651837
Indiana,,2021-03-29,1673593
Indiana,,2021-03-30,1678147
Indiana,,2021-03-31,1701299
Indiana,,2021-04-01,1733418
Indiana,,2021-04-02,1771372
Indiana,,2021-04-03,1814438
Indiana,,2021-04-04,1841749
Indiana,,2021-04-05,1863295
Indiana,,2021-04-06,1867325
Indiana,,2021-04-07,1892991
Indiana,,2021-04-08,1932011
Indiana,,2021-04-09,1976719
Indiana,,2021-04-10,2020564
Indiana,,2021-04-11,2059322
Indiana,,2021-04-12,2092427
Indiana,,2021-04-13,2105438
Indiana,,2021-04-14,2109358
Indiana,,2021-04-15,2146247
Indiana,,2021-04-16,2180239
Indiana,,2021-04-17,2209680
Indiana,,2021-04-18,2235127
Indiana,,2021-04-19,2249248
Indiana,,2021-04-20,2256735
Indiana,,2021-04-21,2272992
Indiana,,2021-04-22,2293628
Indiana,,2021-04-23,2314154
Indiana,,2021-04-24,2334098
Indiana,,2021-04-25,2351172
Indiana,,2021-04-26,2365148
Indiana,,2021-04-27,2373803
Indiana,,2021-04-28,2389840
Indiana,,2021-04-29,2406345
Indiana,,2021-04-30,2423986
Indiana,,2021-05-01,2448580
Indiana,,2021-05-02,2466332
Indiana,,2021-05-03,2471929
Indiana,,2021-05-04,2473686
Indiana,,2021-05-05,2485048
Indiana,,2021-05-06,2501046
Indiana,,2021-05-07,2522544
Indiana,,2021-05-08,2538086
Indiana,,2021-05-09,2553033
Indiana,,2021-05-10,2565461
Indiana,,2021-05-11,2574797
Indiana,,2021-05-12,2585495
Indiana,,2021-05-13,2598461
Indiana,,2021-05-14,2609929
Indiana,,2021-05-15,2625819
Indiana,,2021-05-16,2641183
Indiana,,2021-05-17,2653142
Indiana,,2021-05-18,2658592
Indiana,,2021-05-19,2670371
Indiana,,2021-05-20,2688808
Indiana,,2021-05-21,2706838
Iowa,,2021-01-12,91969
Iowa,,2021-01-13,101859
Iowa,,2021-01-14,100805
Iowa,,2021-01-15,108056
Iowa,,2021-01-19,130042
Iowa,,2021-01-20,133528
Iowa,,2021-01-21,139500
Iowa,,2021-01-22,145642
Iowa,,2021-01-23,151145
Iowa,,2021-01-24,157635
Iowa,,2021-01-25,161445
Iowa,,2021-01-26,162795
Iowa,,2021-01-27,165466
Iowa,,2021-01-28,169341
Iowa,,2021-01-29,174655
Iowa,,2021-01-30,182537
Iowa,,2021-01-31,190689
Iowa,,2021-02-01,194009
Iowa,,2021-02-02,195234
Iowa,,2021-02-03,199242
Iowa,,2021-02-04,206516
Iowa,,2021-02-05,215693
Iowa,,2021-02-06,224437
Iowa,,2021-02-07,237554
Iowa,,2021-02-08,252349
Iowa,,2021-02-09,257459
Iowa,,2021-02-10,268974
Iowa,,2021-02-11,282596
Iowa,,2021-02-12,299032
Iowa,,2021-02-13,317851
Iowa,,2021-02-14,335771
Iowa,,2021-02-16,360301
Iowa,,2021-02-17,367577
Iowa,,2021-02-18,377848
Iowa,,2021-02-19,411926
Iowa,,2021-02-20,430429
Iowa,,2021-02-21,445872
Iowa,,2021-02-22,458634
Iowa,,2021-02-23,461621
Iowa,,2021-02-24,466702
Iowa,,2021-02-25,473529
Iowa,,2021-02-26,491323
Iowa,,2021-02-27,515659
Iowa,,2021-02-28,534690
Iowa,,2021-03-01,546840
Iowa,,2021-03-02,550827
Iowa,,2021-03-03,557426
Iowa,,2021-03-04,567609
Iowa,,2021-03-05,582004
Iowa,,2021-03-06,607257
Iowa,,2021-03-07,631178
Iowa,,2021-03-08,647648
Iowa,,2021-03-09,653454
Iowa,,2021-03-10,663400
Iowa,,2021-03-11,680387
Iowa,,2021-03-12,699106
Iowa,,2021-03-13,734296
Iowa,,2021-03-14,734394
Iowa,,2021-03-15,751143
Iowa,,2021-03-16,755782
Iowa,,2021-03-17,756625
Iowa,,2021-03-18,772635
Iowa,,2021-03-19,794504
Iowa,,2021-03-20,813481
Iowa,,2021-03-21,833700
Iowa,,2021-03-22,846801
Iowa,,2021-03-23,852108
Iowa,,2021-03-24,860056
Iowa,,2021-03-25,877325
Iowa,,2021-03-26,896691
Iowa,,2021-03-27,921441
Iowa,,2021-03-28,942877
Iowa,,2021-03-29,956164
Iowa,,2021-03-30,962503
Iowa,,2021-03-31,970567
Iowa,,2021-04-01,987579
Iowa,,2021-04-02,1009116
Iowa,,2021-04-03,1055869
Iowa,,2021-04-04,1056573
Iowa,,2021-04-05,1065588
Iowa,,2021-04-06,1071526
Iowa,,2021-04-07,1080359
Iowa,,2021-04-08,1098646
Iowa,,2021-04-09,1124442
Iowa,,2021-04-10,1157297
Iowa,,2021-04-11,1188039
Iowa,,2021-04-12,1202244
Iowa,,2021-04-13,1208779
Iowa,,2021-04-14,1227309
Iowa,,2021-04-15,1243854
Iowa,,2021-04-16,1258370
Iowa,,2021-04-17,1274949
Iowa,,2021-04-18,1288328
Iowa,,2021-04-19,1299188
Iowa,,2021-04-20,1301823
Iowa,,2021-04-21,1309687
Iowa,,2021-04-22,1320622
Iowa,,2021-04-23,1332458
Iowa,,2021-04-24,1344446
Iowa,,2021-04-25,1355221
Iowa,,2021-04-26,1364722
Iowa,,2021-04-27,1367822
Iowa,,2021-04-28,1372631
Iowa,,2021-04-29,1383035
Iowa,,2021-04-30,1389825
Iowa,,2021-05-01,1397910
Iowa,,2021-05-02,1403574
Iowa,,2021-05-03,1409459
Iowa,,2021-05-04,1411697
Iowa,,2021-05-05,1415061
Iowa,,2021-05-06,1421845
Iowa,,2021-05-07,1427971
Iowa,,2021-05-08,1433535
Iowa,,2021-05-09,1440023
Iowa,,2021-05-10,1444752
Iowa,,2021-05-11,1447014
Iowa,,2021-05-12,1449312
Iowa,,2021-05-13,1452950
Iowa,,2021-05-14,1456896
Iowa,,2021-05-15,1460918
Iowa,,2021-05-16,1468612
Iowa,,2021-05-17,1474941
Iowa,,2021-05-18,1479457
Iowa,,2021-05-19,1484010
Iowa,,2021-05-20,1492262
Iowa,,2021-05-21,1502575
Kansas,,2021-01-12,53988
Kansas,,2021-01-13,58477
Kansas,,2021-01-14,77590
Kansas,,2021-01-15,83293
Kansas,,2021-01-19,101824
Kansas,,2021-01-20,105679
Kansas,,2021-01-21,111907
Kansas,,2021-01-22,116569
Kansas,,2021-01-23,122813
Kansas,,2021-01-24,127417
Kansas,,2021-01-25,129861
Kansas,,2021-01-26,132153
Kansas,,2021-01-27,140685
Kansas,,2021-01-28,157536
Kansas,,2021-01-29,157720
Kansas,,2021-01-30,168343
Kansas,,2021-01-31,180156
Kansas,,2021-02-01,183035
Kansas,,2021-02-02,185065
Kansas,,2021-02-03,192026
Kansas,,2021-02-04,198352
Kansas,,2021-02-05,206997
Kansas,,2021-02-06,218170
Kansas,,2021-02-07,228774
Kansas,,2021-02-08,232575
Kansas,,2021-02-09,233494
Kansas,,2021-02-10,241127
Kansas,,2021-02-11,248979
Kansas,,2021-02-12,261332
Kansas,,2021-02-13,273430
Kansas,,2021-02-14,287680
Kansas,,2021-02-16,291726
Kansas,,2021-02-17,295950
Kansas,,2021-02-18,302165
Kansas,,2021-02-19,334112
Kansas,,2021-02-20,345965
Kansas,,2021-02-21,356901
Kansas,,2021-02-22,379563
Kansas,,2021-02-23,381430
Kansas,,2021-02-24,388418
Kansas,,2021-02-25,394141
Kansas,,2021-02-26,405241
Kansas,,2021-02-27,416368
Kansas,,2021-02-28,430237
Kansas,,2021-03-01,439896
Kansas,,2021-03-02,444176
Kansas,,2021-03-03,451969
Kansas,,2021-03-04,462106
Kansas,,2021-03-05,475698
Kansas,,2021-03-06,491746
Kansas,,2021-03-07,508326
Kansas,,2021-03-08,515054
Kansas,,2021-03-09,521147
Kansas,,2021-03-10,532078
Kansas,,2021-03-11,548492
Kansas,,2021-03-12,582831
Kansas,,2021-03-13,586038
Kansas,,2021-03-14,618089
Kansas,,2021-03-15,623934
Kansas,,2021-03-16,628555
Kansas,,2021-03-17,638421
Kansas,,2021-03-18,659314
Kansas,,2021-03-19,686025
Kansas,,2021-03-20,713468
Kansas,,2021-03-21,737576
Kansas,,2021-03-22,742985
Kansas,,2021-03-23,747131
Kansas,,2021-03-24,762289
Kansas,,2021-03-25,779552
Kansas,,2021-03-26,800279
Kansas,,2021-03-27,829687
Kansas,,2021-03-28,846744
Kansas,,2021-03-29,854185
Kansas,,2021-03-30,859214
Kansas,,2021-03-31,873196
Kansas,,2021-04-01,887503
Kansas,,2021-04-02,928566
Kansas,,2021-04-03,957516
Kansas,,2021-04-04,980566
Kansas,,2021-04-05,988149
Kansas,,2021-04-06,990012
Kansas,,2021-04-07,1013346
Kansas,,2021-04-08,1028901
Kansas,,2021-04-09,1048351
Kansas,,2021-04-10,1071232
Kansas,,2021-04-11,1089568
Kansas,,2021-04-12,1097450
Kansas,,2021-04-13,1102988
Kansas,,2021-04-14,1115228
Kansas,,2021-04-15,1129765
Kansas,,2021-04-16,1147957
Kansas,,2021-04-17,1160023
Kansas,,2021-04-18,1169036
Kansas,,2021-04-19,1174632
Kansas,,2021-04-20,1177349
Kansas,,2021-04-21,1184543
Kansas,,2021-04-22,1196349
Kansas,,2021-04-23,1206150
Kansas,,2021-04-24,1212818
Kansas,,2021-04-25,1219082
Kansas,,2021-04-26,1221259
Kansas,,2021-04-27,1223021
Kansas,,2021-04-28,1228189
Kansas,,2021-04-29,1233392
Kansas,,2021-04-30,1238463
Kansas,,2021-05-01,1244566
Kansas,,2021-05-02,1249696
Kansas,,2021-05-03,1250860
Kansas,,2021-05-04,1252195
Kansas,,2021-05-05,1255546
Kansas,,2021-05-06,1260478
Kansas,,2021-05-07,1266656
Kansas,,2021-05-08,1270365
Kansas,,2021-05-09,1275039
Kansas,,2021-05-10,1276977
Kansas,,2021-05-11,1280132
Kansas,,2021-05-12,1285014
Kansas,,2021-05-13,1287998
Kansas,,2021-05-14,1291346
Kansas,,2021-05-15,1295307
Kansas,,2021-05-16,1300849
Kansas,,2021-05-17,1302672
Kansas,,2021-05-18,1304916
Kansas,,2021-05-19,1309123
Kansas,,2021-05-20,1314313
Kansas,,2021-05-21,1320748
Kentucky,,2021-01-12,102517
Kentucky,,2021-01-13,111449
Kentucky,,2021-01-14,145320
Kentucky,,2021-01-15,162733
Kentucky,,2021-01-19,201688
Kentucky,,2021-01-20,208664
Kentucky,,2021-01-21,217837
Kentucky,,2021-01-22,229873
Kentucky,,2021-01-23,243620
Kentucky,,2021-01-24,268308
Kentucky,,2021-01-25,275610
Kentucky,,2021-01-26,279715
Kentucky,,2021-01-27,285291
Kentucky,,2021-01-28,297108
Kentucky,,2021-01-29,312373
Kentucky,,2021-01-30,324581
Kentucky,,2021-01-31,337738
Kentucky,,2021-02-01,347384
Kentucky,,2021-02-02,350622
Kentucky,,2021-02-03,360015
Kentucky,,2021-02-04,372114
Kentucky,,2021-02-05,387902
Kentucky,,2021-02-06,406790
Kentucky,,2021-02-07,422976
Kentucky,,2021-02-08,434294
Kentucky,,2021-02-09,436193
Kentucky,,2021-02-10,442691
Kentucky,,2021-02-11,454145
Kentucky,,2021-02-12,468357
Kentucky,,2021-02-13,474397
Kentucky,,2021-02-14,488161
Kentucky,,2021-02-16,510373
Kentucky,,2021-02-17,514681
Kentucky,,2021-02-18,517316
Kentucky,,2021-02-19,547573
Kentucky,,2021-02-20,556588
Kentucky,,2021-02-21,566677
Kentucky,,2021-02-22,595646
Kentucky,,2021-02-23,601422
Kentucky,,2021-02-24,614219
Kentucky,,2021-02-25,632128
Kentucky,,2021-02-26,654232
Kentucky,,2021-02-27,677007
Kentucky,,2021-02-28,696591
Kentucky,,2021-03-01,713307
Kentucky,,2021-03-02,724283
Kentucky,,2021-03-03,737443
Kentucky,,2021-03-04,759350
Kentucky,,2021-03-05,789697
Kentucky,,2021-03-06,820729
Kentucky,,2021-03-07,847662
Kentucky,,2021-03-08,867007
Kentucky,,2021-03-09,872816
Kentucky,,2021-03-10,891206
Kentucky,,2021-03-11,922079
Kentucky,,2021-03-12,953333
Kentucky,,2021-03-13,1020088
Kentucky,,2021-03-14,1022830
Kentucky,,2021-03-15,1044344
Kentucky,,2021-03-16,1051308
Kentucky,,2021-03-17,1072092
Kentucky,,2021-03-18,1099332
Kentucky,,2021-03-19,1129895
Kentucky,,2021-03-20,1164238
Kentucky,,2021-03-21,1198585
Kentucky,,2021-03-22,1220786
Kentucky,,2021-03-23,1231911
Kentucky,,2021-03-24,1249160
Kentucky,,2021-03-25,1271160
Kentucky,,2021-03-26,1300503
Kentucky,,2021-03-27,1327254
Kentucky,,2021-03-28,1347152
Kentucky,,2021-03-29,1365477
Kentucky,,2021-03-30,1373108
Kentucky,,2021-03-31,1386294
Kentucky,,2021-04-01,1407333
Kentucky,,2021-04-02,1430282
Kentucky,,2021-04-03,1459286
Kentucky,,2021-04-04,1482959
Kentucky,,2021-04-05,1494867
Kentucky,,2021-04-06,1497649
Kentucky,,2021-04-07,1516780
Kentucky,,2021-04-08,1541820
Kentucky,,2021-04-09,1570018
Kentucky,,2021-04-10,1595893
Kentucky,,2021-04-11,1617017
Kentucky,,2021-04-12,1623199
Kentucky,,2021-04-13,1625639
Kentucky,,2021-04-14,1656702
Kentucky,,2021-04-15,1677218
Kentucky,,2021-04-16,1697397
Kentucky,,2021-04-17,1713280
Kentucky,,2021-04-18,1730961
Kentucky,,2021-04-19,1738564
Kentucky,,2021-04-20,1741879
Kentucky,,2021-04-21,1751440
Kentucky,,2021-04-22,1763720
Kentucky,,2021-04-23,1776472
Kentucky,,2021-04-24,1788213
Kentucky,,2021-04-25,1796865
Kentucky,,2021-04-26,1803727
Kentucky,,2021-04-27,1807447
Kentucky,,2021-04-28,1814329
Kentucky,,2021-04-29,1822975
Kentucky,,2021-04-30,1834755
Kentucky,,2021-05-01,1844395
Kentucky,,2021-05-02,1851645
Kentucky,,2021-05-03,1853204
Kentucky,,2021-05-04,1855240
Kentucky,,2021-05-05,1860514
Kentucky,,2021-05-06,1869737
Kentucky,,2021-05-07,1877172
Kentucky,,2021-05-08,1884947
Kentucky,,2021-05-09,1893307
Kentucky,,2021-05-10,1900008
Kentucky,,2021-05-11,1909997
Kentucky,,2021-05-12,1915189
Kentucky,,2021-05-13,1920800
Kentucky,,2021-05-14,1926862
Kentucky,,2021-05-15,1934514
Kentucky,,2021-05-16,1945062
Kentucky,,2021-05-17,1950084
Kentucky,,2021-05-18,1955185
Kentucky,,2021-05-19,1963569
Kentucky,,2021-05-20,1975471
Kentucky,,2021-05-21,1988428
Long Term Care,,2021-01-12,948869
Long Term Care,,2021-01-13,1066689
Long Term Care,,2021-01-14,1195320
Louisiana,,2021-01-12,117022
Louisiana,,2021-01-13,127078
Louisiana,,2021-01-14,149064
Louisiana,,2021-01-15,167193
Louisiana,,2021-01-19,221109
Louisiana,,2021-01-20,228831
Louisiana,,2021-01-21,240762
Louisiana,,2021-01-22,256670
Louisiana,,2021-01-23,272630
Louisiana,,2021-01-24,290955
Louisiana,,2021-01-25,297684
Louisiana,,2021-01-26,301874
Louisiana,,2021-01-27,311135
Louisiana,,2021-01-28,323609
